"STATION","STATION_NAME","ELEVATION","LATITUDE","LONGITUDE","DATE","HPCP","Measurement.Flag","Quality.Flag","DateTime"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490409 00:00",0.07," "," ","1949-04-09 00:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490409 01:00",0.02," "," ","1949-04-09 01:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490409 02:00",0.01," "," ","1949-04-09 02:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490409 03:00",0.01," "," ","1949-04-09 03:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490409 20:00",0.1," "," ","1949-04-09 20:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490409 21:00",0.1," "," ","1949-04-09 21:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490410 00:00",0.02," "," ","1949-04-10 00:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490410 01:00",0.02," "," ","1949-04-10 01:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490410 04:00",0.02," "," ","1949-04-10 04:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490410 06:00",0.01," "," ","1949-04-10 06:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490410 08:00",0.02," "," ","1949-04-10 08:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490410 09:00",0.01," "," ","1949-04-10 09:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490410 10:00",0.02," "," ","1949-04-10 10:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490410 12:00",0.01," "," ","1949-04-10 12:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490413 20:00",0.02," "," ","1949-04-13 20:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490413 21:00",0.04," "," ","1949-04-13 21:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490413 22:00",0.13," "," ","1949-04-13 22:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490413 23:00",0.12," "," ","1949-04-13 23:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490414 00:00",0.02," "," ","1949-04-14 00:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490414 01:00",0.04," "," ","1949-04-14 01:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490414 02:00",0.03," "," ","1949-04-14 02:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490414 03:00",0.01," "," ","1949-04-14 03:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490414 05:00",NA,"a"," ","1949-04-14 05:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490414 08:00",0.21,"A"," ","1949-04-14 08:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490414 09:00",0.06," "," ","1949-04-14 09:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490414 10:00",0.06," "," ","1949-04-14 10:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490414 11:00",0.08," "," ","1949-04-14 11:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490414 12:00",0.07," "," ","1949-04-14 12:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490414 13:00",0.03," "," ","1949-04-14 13:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490414 14:00",0.01," "," ","1949-04-14 14:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490426 07:00",0.02," "," ","1949-04-26 07:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490426 08:00",0.04," "," ","1949-04-26 08:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490426 09:00",0.01," "," ","1949-04-26 09:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490426 10:00",0.04," "," ","1949-04-26 10:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490426 11:00",0.08," "," ","1949-04-26 11:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490426 12:00",0.06," "," ","1949-04-26 12:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490426 13:00",0.06," "," ","1949-04-26 13:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490426 14:00",0.01," "," ","1949-04-26 14:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490426 16:00",0.06," "," ","1949-04-26 16:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490426 17:00",0.08," "," ","1949-04-26 17:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490426 18:00",0.02," "," ","1949-04-26 18:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490426 19:00",0.02," "," ","1949-04-26 19:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490426 21:00",0.01," "," ","1949-04-26 21:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490501 01:00",0,"g"," ","1949-05-01 01:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490505 02:00",0.04," "," ","1949-05-05 02:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490505 03:00",0.01," "," ","1949-05-05 03:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490505 05:00",0.15," "," ","1949-05-05 05:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490505 06:00",0.12," "," ","1949-05-05 06:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490505 07:00",0.03," "," ","1949-05-05 07:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490505 08:00",0.08," "," ","1949-05-05 08:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490505 09:00",0.05," "," ","1949-05-05 09:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490505 10:00",0.05," "," ","1949-05-05 10:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490505 11:00",0.04," "," ","1949-05-05 11:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490505 12:00",0.07," "," ","1949-05-05 12:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490505 13:00",0.05," "," ","1949-05-05 13:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490505 14:00",0.06," "," ","1949-05-05 14:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490505 15:00",0.15," "," ","1949-05-05 15:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490505 16:00",0.04," "," ","1949-05-05 16:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490505 17:00",0.03," "," ","1949-05-05 17:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490505 18:00",0.03," "," ","1949-05-05 18:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490505 19:00",0.02," "," ","1949-05-05 19:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490505 20:00",0.02," "," ","1949-05-05 20:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490505 21:00",0.02," "," ","1949-05-05 21:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490505 22:00",0.03," "," ","1949-05-05 22:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490505 23:00",0.01," "," ","1949-05-05 23:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490506 02:00",0.02," "," ","1949-05-06 02:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490506 03:00",0.02," "," ","1949-05-06 03:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490506 04:00",0.06," "," ","1949-05-06 04:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490506 05:00",0.1," "," ","1949-05-06 05:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490506 06:00",0.05," "," ","1949-05-06 06:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490506 08:00",0.05," "," ","1949-05-06 08:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490506 09:00",0.08," "," ","1949-05-06 09:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490506 10:00",0.07," "," ","1949-05-06 10:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490506 11:00",0.06," "," ","1949-05-06 11:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490506 12:00",0.05," "," ","1949-05-06 12:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490506 13:00",0.05," "," ","1949-05-06 13:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490506 14:00",0.04," "," ","1949-05-06 14:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490506 15:00",0.05," "," ","1949-05-06 15:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490506 16:00",0.06," "," ","1949-05-06 16:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490506 17:00",0.04," "," ","1949-05-06 17:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490506 18:00",0.05," "," ","1949-05-06 18:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490506 19:00",0.05," "," ","1949-05-06 19:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490507 02:00",0.01," "," ","1949-05-07 02:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490507 03:00",0.01," "," ","1949-05-07 03:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490507 04:00",0.04," "," ","1949-05-07 04:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490507 08:00",0.04," "," ","1949-05-07 08:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490508 15:00",0.01," "," ","1949-05-08 15:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490508 19:00",0.05," "," ","1949-05-08 19:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490508 20:00",0.02," "," ","1949-05-08 20:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490511 14:00",0.08," "," ","1949-05-11 14:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490511 15:00",0.01," "," ","1949-05-11 15:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490511 16:00",0.01," "," ","1949-05-11 16:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490511 23:00",0.21," "," ","1949-05-11 23:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490512 00:00",0.04," "," ","1949-05-12 00:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490512 01:00",0.03," "," ","1949-05-12 01:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490513 08:00",0.05," "," ","1949-05-13 08:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490513 09:00",0.05," "," ","1949-05-13 09:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490513 11:00",0.09," "," ","1949-05-13 11:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490513 12:00",0.03," "," ","1949-05-13 12:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490513 13:00",0.03," "," ","1949-05-13 13:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490513 14:00",0.01," "," ","1949-05-13 14:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490515 22:00",0.06," "," ","1949-05-15 22:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490516 01:00",0.02," "," ","1949-05-16 01:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490516 03:00",0.02," "," ","1949-05-16 03:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490516 23:00",0.02," "," ","1949-05-16 23:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490517 01:00",0.01," "," ","1949-05-17 01:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490517 02:00",0.01," "," ","1949-05-17 02:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490518 18:00",0.02," "," ","1949-05-18 18:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490518 20:00",0.03," "," ","1949-05-18 20:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490528 19:00",0.15," "," ","1949-05-28 19:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490531 11:00",0.07," "," ","1949-05-31 11:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490531 14:00",0.05," "," ","1949-05-31 14:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490601 01:00",0,"g"," ","1949-06-01 01:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490602 22:00",0.02," "," ","1949-06-02 22:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490602 23:00",0.03," "," ","1949-06-02 23:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490603 05:00",0.01," "," ","1949-06-03 05:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490603 06:00",0.06," "," ","1949-06-03 06:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490603 08:00",0.02," "," ","1949-06-03 08:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490603 09:00",0.01," "," ","1949-06-03 09:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490603 13:00",0.02," "," ","1949-06-03 13:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490603 16:00",0.07," "," ","1949-06-03 16:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490603 17:00",0.02," "," ","1949-06-03 17:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490603 18:00",0.2," "," ","1949-06-03 18:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490603 19:00",0.06," "," ","1949-06-03 19:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490603 20:00",0.3," "," ","1949-06-03 20:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490603 21:00",0.14," "," ","1949-06-03 21:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490603 22:00",0.15," "," ","1949-06-03 22:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490603 23:00",0.14," "," ","1949-06-03 23:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490604 00:00",0.12," "," ","1949-06-04 00:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490604 01:00",0.11," "," ","1949-06-04 01:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490604 02:00",0.01," "," ","1949-06-04 02:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490604 03:00",0.03," "," ","1949-06-04 03:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490604 04:00",0.09," "," ","1949-06-04 04:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490604 05:00",0.06," "," ","1949-06-04 05:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490604 06:00",0.14," "," ","1949-06-04 06:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490604 07:00",0.09," "," ","1949-06-04 07:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490604 08:00",0.11," "," ","1949-06-04 08:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490604 09:00",0.2," "," ","1949-06-04 09:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490604 10:00",0.09," "," ","1949-06-04 10:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490604 11:00",0.1," "," ","1949-06-04 11:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490604 12:00",0.01," "," ","1949-06-04 12:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490604 13:00",0.18," "," ","1949-06-04 13:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490604 14:00",0.19," "," ","1949-06-04 14:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490604 15:00",0.16," "," ","1949-06-04 15:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490604 16:00",0.24," "," ","1949-06-04 16:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490604 17:00",0.15," "," ","1949-06-04 17:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490604 18:00",0.05," "," ","1949-06-04 18:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490604 19:00",0.01," "," ","1949-06-04 19:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490604 20:00",0.01," "," ","1949-06-04 20:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490604 22:00",0.01," "," ","1949-06-04 22:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490605 00:00",0.01," "," ","1949-06-05 00:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490605 02:00",0.01," "," ","1949-06-05 02:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490605 03:00",0.01," "," ","1949-06-05 03:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490605 04:00",0.01," "," ","1949-06-05 04:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490605 05:00",0.01," "," ","1949-06-05 05:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490605 10:00",0.02," "," ","1949-06-05 10:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490606 05:00",0.01," "," ","1949-06-06 05:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490606 06:00",0.04," "," ","1949-06-06 06:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490606 07:00",0.45," "," ","1949-06-06 07:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490606 08:00",0.35," "," ","1949-06-06 08:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490606 09:00",0.1," "," ","1949-06-06 09:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490606 11:00",0.04," "," ","1949-06-06 11:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490606 12:00",0.01," "," ","1949-06-06 12:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490606 13:00",0.04," "," ","1949-06-06 13:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490606 17:00",0.36," "," ","1949-06-06 17:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490606 18:00",0.01," "," ","1949-06-06 18:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490606 19:00",0.03," "," ","1949-06-06 19:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490606 21:00",0.09," "," ","1949-06-06 21:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490606 22:00",0.09," "," ","1949-06-06 22:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490606 23:00",0.1," "," ","1949-06-06 23:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490607 01:00",0.01," "," ","1949-06-07 01:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490607 02:00",0.01," "," ","1949-06-07 02:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490607 06:00",0.01," "," ","1949-06-07 06:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490607 07:00",0.1," "," ","1949-06-07 07:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490607 09:00",0.03," "," ","1949-06-07 09:00:00"
"COOP:050843","BOULDER 2 CO US","unknown","unknown","unknown","19490607 10:00",0.01," "," ","1949-06-07 10:00:00"
